DateTime,In_Flow,In_Angle,In_Temp,Out_Temp,In_Pressure,Viscosity,Humidity,Rot_Speed,Valve_Opening,Tank_%,Out_Speed,Thickness,Vibration,Col_density,Oxygen,Quality_type
2021-02-06 23:00,1,0.02,0.85,-0.1,1.71,0.42,-0.13,1.66,-0.99,-1.43,0.29,-0.38,-1.34,-1.34,1.34,Premium
2021-02-07 00:00,1.62,-0.38,-0.57,-1,0.76,0.29,1.99,-0.99,-1.3,0.61,0.43,-0.13,-0.98,2.66,-0.27,Approved
2021-02-07 01:00,-0.8,0.35,1.89,-2.69,3.56,0.7,0.54,-3.03,0.01,0.69,0.5,1.9,0.66,-4.16,-0.03,Rejected
2021-02-07 02:00,-0.11,1.1,-0.81,0.22,1.63,-0.99,1.63,-1.99,1.23,1.5,0.83,-0.5,0.04,1.99,0.6,Premium
2021-02-07 03:00,1.71,-1.28,0.05,-1.46,0.47,-0.25,1.69,-0.38,-0.77,0.94,0.87,-1.43,-0.14,-1.26,0.15,Premium
2021-02-07 04:00,0.5,-2.19,0.44,-1.11,1.59,0.25,2.47,-2.85,-1.23,2.4,-0.42,-0.7,-1.49,0.48,2.41,Rejected
2021-02-07 05:00,2,0.49,1,-0.3,1.6,-1.12,2.28,-0.2,-0.46,0.55,-0.49,0.76,-0.8,2.23,-0.06,Rejected
2021-02-07 06:00,0.49,-0.06,0.52,-2.22,0.89,0.21,-0.08,-0.69,1.76,-0.9,-3.12,-1.43,0.44,-1.03,0.27,Premium
2021-02-07 07:00,1.09,-0.53,0.73,-1.61,0.4,-0.08,0.3,0.06,-0.8,-0.77,0.51,1.03,-2.15,-0.28,-0.52,Premium
2021-02-07 08:00,0.29,0.33,-1.33,1.78,1.78,-1.17,-1.39,2.88,0.29,-3.37,0.21,0.21,-0.58,3,-0.53,Rejected
2021-02-07 09:00,-0.6,0.67,-0.99,-0.44,0.12,-0.73,1.29,-2.59,-1.61,2.3,0.61,0.7,0.45,0.15,-0.83,Premium
2021-02-07 10:00,1.01,0.23,-0.08,-0.36,-0.57,-0.64,0.45,0.47,2.5,-0.28,1.29,-0.89,-1.17,1.24,0.8,Approved
2021-02-07 11:00,0.41,0.9,-1,-1.77,2.02,0.95,-0.13,-0.29,1.81,-1.13,1.54,-1.05,1.33,-1.83,-0.54,Premium
2021-02-07 12:00,1.71,-1.32,-0.68,-0.11,1.06,-0.33,1.99,-0.03,-1.54,0.81,-0.03,-0.24,1.83,1.17,0.02,Rejected
2021-02-07 13:00,0.39,-1.31,-1.23,-2.23,0.64,-1.45,-0.22,-0.68,1.77,-0.9,-0.25,-0.19,0.54,-1.12,-0.68,Premium
2021-02-07 14:00,0.43,-0.36,0.71,1.61,1.86,0.04,1.75,-0.31,1.11,1.36,-0.71,0.54,-0.18,1.54,0.45,Approved
2021-02-07 15:00,2.29,0.11,1.1,-2.88,2.61,0.11,2.04,-1.44,0.71,-0.82,-0.05,0.63,0.28,2.77,0.11,Approved
2021-02-07 16:00,2.61,0.08,0.29,-0.03,2.31,-1.26,3.77,-0.52,0.41,2.37,0.62,0.23,0.28,0.21,0.14,Rejected
2021-02-07 17:00,1.95,-0.75,-0.35,-1.34,1.8,1.11,2.18,-0.82,0.98,0.39,1.55,0.11,0.08,1.54,0.34,Premium
2021-02-07 18:00,1.5,0.74,-1.93,-1.19,0.1,1.82,0.8,0.14,1.51,-0.59,-0.93,0.56,-0.19,1.56,-0.15,Rejected
2021-02-07 19:00,-0.99,1.19,0.99,-0.54,-0.51,0.11,0.36,-2.14,-1.68,1.56,-1.3,-0.3,-1.74,-0.19,-1.11,Premium
2021-02-07 20:00,-1.33,-0.66,-0.11,-0.41,0.36,-1.32,-0.36,-1.43,0.81,0.93,2.23,0.43,-0.44,-2.41,0.87,Premium
2021-02-07 21:00,1.53,-2.45,-1.17,0.76,0.28,-0.64,0.35,2.18,0.47,-1.01,-0.65,-0.28,0.44,0.86,1.73,Approved
2021-02-07 22:00,0.27,-2.21,0.27,-2.08,0.68,-0.81,1.21,-2.56,-0.35,0.89,1.05,1.05,-1.28,0.92,1.6,Rejected
2021-02-07 23:00,-0.2,0.19,-0.16,0.7,2.31,2.57,-0.77,1.01,0.36,-1.97,-0.1,-0.65,-0.71,1.05,-1.16,Approved
2021-02-08 00:00,2.27,1.19,0.24,-0.57,1.33,-1.05,1.69,0.48,-1.43,-0.69,-0.56,0.27,-0.79,3.29,-0.98,Rejected
2021-02-08 01:00,0.97,-1.34,0.78,0.28,1.4,0.33,1.94,-0.77,0.9,1.19,2.09,0.23,-0.87,1.66,1.51,Approved
2021-02-08 02:00,0.8,-0.18,0.81,1.96,1.53,-1.46,0.27,2.17,0.18,-0.81,-0.48,-1.03,0,0.74,-1.31,Approved
2021-02-08 03:00,0.84,0.66,1.09,1.88,-0.37,0.46,2.35,-0.31,-0.1,2.69,0.24,0.57,-0.66,1.83,0.99,Approved
2021-02-08 04:00,0.99,-0.25,-0.48,-1.53,0.58,-0.85,1.17,-1.23,0.27,0.15,0.01,0.22,1.17,1.71,-1.79,Rejected
2021-02-08 05:00,2.08,1.32,-0.84,-1.19,-0.48,-0.33,1.19,0.67,-0.74,-0.02,1.26,-0.32,-1.41,0.15,1.82,Rejected
2021-02-08 06:00,-0.94,0.16,0.1,-1.72,-1.72,0.81,-0.38,-2.53,-0.27,0.16,-1.54,-0.71,-0.28,2.85,0.94,Premium
2021-02-08 07:00,-0.61,1.55,0.12,1.63,2.27,-0.71,-1.34,2.29,-0.32,-1.47,-0.86,-0.67,-0.32,-3.31,-2.18,Premium
2021-02-08 08:00,2.67,0.73,-0.75,-2.36,0.23,0.86,1.82,-0.09,-0.2,-0.06,-0.99,-0.39,0.03,0.52,-0.68,Premium
2021-02-08 09:00,-1.15,-1.13,1.77,-0.32,0.21,2,1.21,-3.42,2.04,2.24,1.5,0.58,0.7,2.14,-1.18,Premium
2021-02-08 10:00,-0.86,-1.09,-0.98,-0.69,-0.73,0.18,-1.1,-0.78,0.04,-1.11,0.76,-0.36,-1.85,2.21,1.56,Premium
2021-02-08 11:00,0.09,0.26,-0.57,-2.37,0.15,1.1,0.41,-2.25,-0.91,-0.12,-0.85,-0.9,-0.28,1.68,0.68,Rejected
2021-02-08 12:00,-3.19,0.92,1,-0.4,-2.27,-0.61,-1.23,-3.48,1.03,1.62,-0.22,-1,-0.63,0.65,2.41,Premium
2021-02-08 13:00,2.01,-1.73,-0.77,-3.71,-0.41,-1.4,0.69,-0.72,0.26,-1.03,0.88,-0.75,-1.01,0.36,-0.19,Premium
2021-02-08 14:00,2.03,-1.07,1.76,-2.24,-1.37,1.3,0.81,0.02,-0.43,-0.64,1.68,-1.91,1.63,1.82,0.42,Premium
2021-02-08 15:00,1.76,1.31,0.36,-0.96,0.27,-0.5,1.17,0.52,0.55,0.08,-0.29,0.3,-0.07,-0.42,0.19,Rejected
2021-02-08 16:00,1.19,-0.27,-0.36,-1.3,1.01,0.88,0.59,0.17,1.05,-0.52,-2.59,-1.03,-1,-0.73,0.79,Premium
2021-02-08 17:00,1.06,-0.48,0.05,1.11,0.52,-1.78,1.38,0.64,-0.68,0.83,0.3,-0.05,0.41,1,-0.42,Approved
2021-02-08 18:00,-1.18,-1.84,-1.61,-2.35,-3.04,1.29,-1.12,-2.37,-1.76,-0.05,1.15,0.61,-0.62,1.54,0.75,Approved
2021-02-08 19:00,1.94,1.46,-0.15,2.34,2.89,0.52,0.38,3.68,-1.2,-2.5,-0.13,0.8,0.39,2.74,0.49,Premium
2021-02-08 20:00,-0.87,0.45,0.86,-0.97,0.09,-0.25,-0.88,-0.95,0.1,-0.7,0.89,0.71,0.01,0.11,-1.15,Rejected
2021-02-08 21:00,1.07,-0.69,1.37,-0.78,1.62,-0.05,-0.32,1.53,-1.09,-1.72,1.5,2.2,-1.27,-1.79,0.89,Premium
2021-02-08 22:00,2.12,0.07,-0.81,-0.73,-1.51,0.13,-0.14,2.41,-0.19,-1.71,-0.95,0.21,-0.42,0.83,-0.54,Rejected
2021-02-08 23:00,0.47,0.44,-0.29,0.5,1.39,0.4,-0.18,1.17,-1.12,-1.25,1.22,0.29,0.57,0.55,0.1,Approved
2021-02-09 00:00,-3.88,0.46,0.08,0.67,-1,1.01,-1.06,-3.67,-0.49,2.36,-0.37,0.56,0.46,-0.57,-0.4,Premium
2021-02-09 01:00,0.95,0.05,-0.75,-1.51,0.2,0.55,-0.21,-0.03,-0.38,-2.14,0.1,-0.71,-0.81,3.89,-0.78,Rejected
2021-02-09 02:00,2.31,-1.19,-1.27,-3.04,0.8,-0.13,2.34,-1.61,0.5,0.75,0.82,-1.16,0.46,0.41,0.77,Approved
2021-02-09 03:00,0.66,1.03,1.19,2.26,2.24,-0.88,2.2,-0.02,-0.71,1.74,1.96,-0.11,-1.1,1.64,-0.49,Approved
2021-02-09 04:00,0.21,-1.46,-1.87,3.16,1.68,-0.76,0.24,2.55,-0.3,0.16,0.38,-0.33,-1.35,-1.51,0.16,Approved
2021-02-09 05:00,-0.73,0.68,-1.14,-2.56,0,-1.2,-0.36,-2.79,-0.59,-0.66,-1.09,0.73,0.65,2.51,-1.14,Rejected
2021-02-09 06:00,-1.25,0.38,-0.29,1.45,2.16,0.97,-1.83,1.8,-0.61,-1.61,0.4,-1.67,-1.42,-3.28,-0.38,Rejected
2021-02-09 07:00,1.97,-1.02,0.06,1.93,0.81,0.4,0.3,3.58,0.68,-1.75,-0.64,0.93,0.94,1.89,-1.12,Approved
2021-02-09 08:00,1.25,-1.15,1.43,-0.78,-2.35,0.05,-0.39,1.25,-0.42,-1.3,0.93,-0.94,0.3,2.24,1.91,Rejected
2021-02-09 09:00,0.57,-0.51,-0.47,-0.2,1.55,1.41,2.21,-1.83,-0.02,2.03,0.01,-1.82,-1.01,0.62,0.04,Approved
2021-02-09 10:00,1.34,0.47,-0.37,1.21,1.57,-0.47,0.47,2.27,-0.25,-0.93,1.26,-0.04,-0.59,-0.05,-0.36,Approved
2021-02-09 11:00,1.73,1.84,-1.71,-1.93,1.68,0.55,1.59,-0.88,0.07,-0.25,-0.83,0.43,-0.22,1.3,-0.01,Approved
2021-02-09 12:00,0.82,0.76,-0.61,2.68,-0.06,2.17,-0.17,2.96,1.31,-1.14,0.37,-1.02,-0.72,2.41,-0.25,Approved
2021-02-09 13:00,2.3,0.63,0.46,-0.34,-1.83,-0.55,0.5,2.21,1.13,-0.83,1.46,1.44,-0.94,1.09,0.23,Rejected
2021-02-09 14:00,1.42,-1.06,0.55,1.05,1.67,-2.51,0.67,1.95,0.61,-0.87,1.42,-1.56,0.75,0.56,0.45,Approved
2021-02-09 15:00,0.72,-0.29,-1.34,-2.36,-3.67,0.53,-1.53,0.37,-1.8,-2.54,-1.78,-1.99,0.69,4.02,1.6,Rejected
2021-02-09 16:00,-1.26,-2.39,0.36,-2.27,-2.87,0.09,-0.39,-3.17,-1.02,1.13,-0.97,0.4,-1.69,1.14,0.26,Premium
2021-02-09 17:00,1.74,1.2,-1.2,-2.34,-1.52,0.16,1.11,-0.87,-0.53,-0.07,-0.85,0.95,0.22,2.58,0.32,Premium
2021-02-09 18:00,-0.87,-0.8,-0.89,-1.6,-1.37,2.09,0.28,-2.93,-1.9,1.13,-0.06,-0.66,-0.16,1.86,0.34,Premium
2021-02-09 19:00,1.55,1.26,1.51,-0.58,1.4,-0.22,1.41,-0.22,-0.02,-0.52,0.1,-0.6,-0.05,3.36,-0.81,Rejected
2021-02-09 20:00,-1.63,-0.08,0.7,-1.81,-1.54,-0.32,-1.21,-2.36,2.37,-0.1,0,-1.47,-1.46,0.6,-0.54,Approved
2021-02-09 21:00,2.06,0.81,-1.62,0.83,0.58,0.06,-0.95,4.53,0.76,-3.27,-0.65,-2.4,-1.4,-0.21,-0.75,Premium
2021-02-09 22:00,-2.41,-0.28,0.24,0.1,-0.91,0.14,-0.29,-3.07,-1.14,1.86,0.93,-0.88,1.82,0.77,0.28,Premium
2021-02-09 23:00,2.97,-0.02,0.14,0.15,2.06,-0.09,3.56,0.33,-0.25,1.87,2.13,-0.11,-0.45,0.2,0.06,Rejected
2021-02-10 00:00,-0.25,-1.45,1.29,-1.14,-0.42,0.28,-0.14,-1.01,0.26,0.08,-1.26,-0.29,0.89,-0.16,-0.6,Rejected
2021-02-10 01:00,1.77,-0.33,1.41,-1.15,-0.99,0.12,0.69,0.67,0.62,-0.52,2.09,-0.84,0.03,1.29,0.29,Rejected
2021-02-10 02:00,1.72,-0.64,-1.64,-1.81,-0.52,-0.7,1.18,-0.49,-1.7,-0.16,1.18,-0.88,-0.26,2.01,-0.48,Premium
2021-02-10 03:00,0,-0.25,0.84,3.1,-0.05,0.51,1.58,0.42,-2.05,2.52,1.04,0.16,-0.73,0.7,-0.93,Approved
2021-02-10 04:00,-2.12,0.29,-1,-1.66,-2.89,-2.25,-0.93,-3.4,1.22,1.04,-0.42,-1.9,-0.89,1.68,1.17,Premium
2021-02-10 05:00,2.53,0.12,1.54,1.02,-1.86,-1.15,1.12,2.9,0.48,0.17,-1.52,0.61,-0.28,0.46,0.01,Rejected
2021-02-10 06:00,0.4,1.35,-1.71,-1.98,1.15,-1.25,0.16,-0.9,-1.35,-0.53,0.69,-0.26,0.45,-1.06,0.39,Approved
2021-02-10 07:00,1.77,0.32,0.21,1.7,1.51,0.35,1.75,1.87,0.87,0.8,0,0.85,-0.28,-0.69,1.04,Approved
2021-02-10 08:00,2.02,0.84,-0.33,-1.28,-2.55,0.69,-0.41,1.99,-1.5,-1.95,0.39,-0.29,1.55,2.08,-1.18,Rejected
2021-02-10 09:00,2.28,-1.21,-0.09,-0.5,-1.51,0,0.24,2.32,0.45,-1.35,0.87,-0.79,-0.49,1.27,1.88,Rejected
2021-02-10 10:00,0.77,1.1,1.47,-0.84,0.83,-1.72,1.88,-1.62,0.7,1.64,1.5,-0.2,0.61,0.3,1.13,Rejected
2021-02-10 11:00,1.74,0.89,-0.17,0.82,-1.22,2.33,-0.43,3.18,-0.06,-1.99,0.5,-1.09,-1.17,2.01,0.23,Approved
2021-02-10 12:00,1.32,0.14,-0.45,-2.54,-1.18,-0.18,0.56,-0.87,-0.54,-0.48,-0.24,-0.43,0.9,1.66,0.01,Premium
2021-02-10 13:00,-2.82,-0.13,-0.06,-1.13,-2.18,-0.13,-0.53,-4.57,-0.09,1.73,-0.1,0.26,-1.03,3.11,-0.3,Premium
2021-02-10 14:00,0.22,0.45,1.02,0.93,-2.46,0.29,-1.6,2.52,-1.12,-1.76,-1.88,-0.02,0.36,1.2,1.31,Rejected
2021-02-10 15:00,1.55,1.46,0.56,0.25,2.18,-0.08,2.29,-0.57,-0.11,0.56,-0.45,-0.35,-1,3.39,-0.04,Rejected
2021-02-10 16:00,3.06,0.25,-1.34,0.71,0.25,0.28,2.01,2.28,-1.93,-0.12,0.6,-2.54,-1.04,2.1,0.65,Approved
2021-02-10 17:00,1.44,0.55,1.4,-0.82,0.36,0.78,1.06,0.03,-0.28,-0.24,-0.61,0.34,0.04,1.64,1.58,Rejected
2021-02-10 18:00,1.04,0.13,-1.21,-1.02,-0.12,0.65,1.75,-1.17,-0.17,1.72,0.56,-0.16,0.39,-0.52,0.26,Approved
2021-02-10 19:00,2.26,-0.54,1.43,1.65,0.64,1.6,2.11,2.11,1.83,1.21,1.2,0.16,-0.95,-0.69,-0.45,Approved
2021-02-10 20:00,0.75,-1.94,0.7,-1.18,0.02,1.03,0.25,0.09,0.43,-0.15,-0.58,-1.02,0.63,-1.37,1.11,Premium
2021-02-10 21:00,-1.64,-1.53,-1.47,-0.94,-1.68,1.06,-0.21,-2.8,-0.81,1.58,0.33,-1.53,1.07,0.31,-0.09,Premium
2021-02-10 22:00,0.98,-0.27,0.66,0.16,1.92,0.05,-0.6,2.48,-0.71,-1.97,-3.14,-0.06,0.8,-2.35,-0.3,Premium
2021-02-10 23:00,1.37,0.35,1.7,-3.36,-3.42,0.08,0.92,-1.91,-1.09,0.65,-0.46,0.53,-0.11,2.21,0.73,Premium
2021-02-11 00:00,-2.22,-0.5,1.09,-0.5,-0.24,-0.73,-1.76,-1.31,-1.02,-0.32,-1.61,-0.42,-1.36,-1.53,1.02,Premium
2021-02-11 01:00,1.16,-1.04,1.11,-1.69,1.5,-0.04,2.26,-1.89,-0.6,1.86,0.62,-0.25,-0.37,-1.38,-0.79,Premium
2021-02-11 02:00,1.77,-0.89,0.72,2.37,0.11,-0.41,-0.28,4.06,0.92,-2.37,1.02,0.19,-1.91,3.21,-0.96,Approved
2021-02-11 03:00,-0.95,-0.12,-0.12,-1.23,-1.39,0.09,0.98,-3.56,1.26,2.28,-0.32,1.29,0.6,1.89,0.37,Premium
2021-02-11 04:00,-1.19,-0.76,1.25,-0.07,0.38,1.22,0.38,-2.16,0.26,1.34,-0.4,-1.1,1.03,0.49,-1.48,Premium
2021-02-11 05:00,2.53,-1.3,-2.28,-2.82,-1.43,-1.14,1.17,-0.06,-0.47,-0.56,-0.45,0.54,-0.61,1.64,0.17,Premium
2021-02-11 06:00,-2.59,1.25,-0.48,-0.16,-0.48,-0.07,-0.28,-3.53,1.69,1.79,0.16,1.23,0.58,1,0,Premium
2021-02-11 07:00,1.2,0.98,-0.31,1.02,1.8,-0.49,1.67,0.52,-1.18,0.69,0.46,0.47,-0.52,0.75,-0.3,Approved
2021-02-11 08:00,-1.04,-1.2,-0.16,-2.48,-2.05,1.85,-2.37,-1.13,-0.53,-2.8,1.84,-0.88,-0.08,3.6,-0.11,Rejected
2021-02-11 09:00,0.22,0.74,-1.12,0.86,1.32,-1.65,1.01,-0.38,-0.6,0.54,-0.17,2.03,1.92,1.77,-0.38,Approved
2021-02-11 10:00,2.85,-1.16,-1.01,1.9,1.39,1.19,2.84,2.2,0.69,1.35,0.86,0.88,1.23,0.21,-0.33,Approved
2021-02-11 11:00,-0.06,0.66,-0.22,-1.33,-2.86,0.49,-2.26,0.95,-0.21,-2.99,-0.43,-1.01,1.32,3.28,0.6,Rejected
2021-02-11 12:00,2.92,-0.16,0.22,0.69,0.06,-0.58,1.64,2.65,-1.46,-0.2,0.25,-0.77,1.45,0.68,0.02,Approved
2021-02-11 13:00,1.93,-0.55,1.38,2.33,3.49,0.06,1.33,3.14,-1.48,-0.53,-0.27,-0.83,-0.12,-1.24,-0.12,Approved
2021-02-11 14:00,1.22,-1.33,0.71,-0.24,0.89,-0.43,1.83,-0.53,-1.22,1.2,-1.08,0.22,0.84,0.39,0.31,Rejected
2021-02-11 15:00,1.2,-0.3,2.3,-1.83,1.95,0.59,1.55,-1.09,-0.06,0.67,0.17,1.63,-0.07,-1.76,-0.86,Premium
2021-02-11 16:00,1.72,0.54,-0.48,0.73,2.82,0.7,2.8,-0.3,1.38,1.35,0.58,1.53,0.71,1.52,1.69,Approved
2021-02-11 17:00,1.56,0.4,-0.33,0.78,1.57,-1.38,1.73,0.97,-0.95,0.86,-1.96,0.81,0.11,-0.88,-0.89,Approved
2021-02-11 18:00,-1.17,-1.45,-0.79,-1.01,-0.63,0.29,-1.21,-0.92,1.77,-0.46,0.5,-0.97,0.35,-0.88,0.71,Premium
2021-02-11 19:00,1.12,1.14,0.09,0.31,-1.1,-0.87,-0.22,1.95,-1.48,-0.89,0.35,0.17,-0.56,0.23,0.94,Rejected
2021-02-11 20:00,0.98,1.07,0.9,-0.91,0.41,0.73,0.5,0.28,-0.74,-0.17,0.56,0.45,-2.07,-0.95,1.92,Rejected
2021-02-11 21:00,0.49,-0.92,-1.17,-2.36,1.16,1.1,-0.61,-0.08,0.91,-1.61,2.1,1.24,0.91,-1.96,0.64,Premium
2021-02-11 22:00,0.49,0.21,-1.67,1.29,0.79,-0.32,1.87,-0.95,0.43,1.33,0.24,0.74,0.53,4.19,0.02,Approved
2021-02-11 23:00,3.71,-0.76,-1.71,1.83,0.66,-0.54,2.55,3.57,-0.81,0.33,0.74,1.01,0.39,0.75,0.77,Approved
2021-02-12 00:00,2.32,1.07,-0.37,-1.74,-0.02,-0.43,1.46,0.32,-1.87,-0.06,0.3,-0.35,-1.39,0.17,1.12,Rejected
2021-02-12 01:00,-1.15,-0.52,-1.31,-2.39,-0.62,1.14,-1.44,-1.94,1.35,-1.4,-0.97,-0.91,-0.17,1.37,-0.18,Rejected
2021-02-12 02:00,-0.69,0.55,-0.09,-1.44,1.07,0.44,1.24,-3.38,0.31,1.81,-1.2,-0.68,-0.63,0.32,-1.68,Rejected
2021-02-12 03:00,1.01,-1.9,0.7,-2.33,-0.14,-0.09,0.08,-0.43,-0.65,-1.01,-1.02,-1.22,0.02,0.33,-1.07,Premium
2021-02-12 04:00,0.05,1.27,2.02,1.63,1.91,-0.7,-0.13,1.42,1.57,-0.79,-0.86,0.47,0.43,0.08,0.2,Approved
2021-02-12 05:00,1.81,0.73,-0.13,-0.58,1.94,-0.53,1.79,0.11,-1.02,0.2,1.49,-0.83,-0.91,0.4,0.49,Approved
2021-02-12 06:00,1.49,-1.45,0.3,0.87,1.01,0.48,2.76,-0.91,-0.07,1.57,0.17,-0.23,2.77,4.61,-0.5,Approved
2021-02-12 07:00,0.61,0.06,0.05,-1.86,-0.72,-1.43,1.11,-1.62,0.12,1.36,-0.43,-0.83,0.49,-0.91,-0.91,Approved
2021-02-12 08:00,1.38,1.05,-0.2,3.6,0.29,-1.06,2.46,1.82,0.69,2.67,0.19,1.31,-0.9,0.05,-0.94,Rejected
2021-02-12 09:00,0.96,0.98,1.3,-0.84,1.19,0.17,1.79,-1.42,-0.42,0.96,0.65,0.48,1.29,1.57,0.36,Rejected
2021-02-12 10:00,4.02,-2.58,1.41,-1.83,1.06,-0.77,3.1,0.82,1.11,0.46,-0.12,-0.03,1.37,0.19,-0.91,Approved
2021-02-12 11:00,0.7,-1.22,-0.3,-0.88,-1.89,-2,-1.17,1.39,0.28,-1.99,0.75,-1.21,0.28,1.44,-0.68,Rejected
2021-02-12 12:00,1.19,1.47,0.3,-3.01,-2.07,0.74,-0.62,-0.06,0.31,-1.72,-1.51,0.38,-1.08,1.22,-0.79,Premium
2021-02-12 13:00,1.53,-1.01,0.78,-0.29,1.07,-0.31,0.56,0.7,0.74,-1.88,-0.39,-0.13,-0.02,4.81,0.33,Rejected
2021-02-12 14:00,1.96,-0.33,-0.6,-3.14,-0.49,0.71,0.41,-0.09,0.56,-1.31,-1.05,0.69,-1.87,0.42,-2.55,Premium
2021-02-12 15:00,-0.07,-0.21,1.07,-0.35,-0.08,1.19,-0.21,-0.34,-1.87,-0.6,1.13,0.33,0,1.73,0.57,Approved
2021-02-12 16:00,1.46,-0.02,1.46,-1.11,-0.09,0.63,-0.49,1.72,2.09,-2.11,0.92,-0.82,-0.34,0.2,-1.14,Premium
2021-02-12 17:00,1.42,2.1,0.51,1.41,-0.45,-2.08,1.03,1.95,0.06,0.76,2.54,-0.43,-1.45,-0.79,1.38,Rejected
2021-02-12 18:00,2.96,0.34,-0.88,-3.92,-0.79,-0.18,2.3,-1.5,-0.66,0.38,-0.12,-0.78,-0.87,1.66,1.34,Premium
2021-02-12 19:00,-0.95,-0.21,-0.6,0.7,3.85,0.67,-1.69,1.71,0.17,-2.12,-1.9,-0.03,-0.23,-4.54,-0.05,Premium
2021-02-12 20:00,1.87,-1.01,1.33,-1.12,2.47,0.37,3.09,-1.79,-0.66,1.51,0.76,0.34,-0.72,1.85,0.04,Approved
2021-02-12 21:00,0.82,-0.87,0.48,0.32,1.53,-0.62,-0.18,1.78,0.27,-1.23,0.33,0.31,0.54,-1.43,-0.86,Premium
2021-02-12 22:00,1.57,-0.15,-0.08,-1.83,0.87,-0.14,0.15,0.74,-0.66,-1.56,0.97,1.35,-1.75,-0.41,0.14,Premium
2021-02-12 23:00,2.64,-0.42,0.44,-0.52,-1.07,0.72,0.59,2.59,-0.41,-1.08,-0.74,-1.12,-0.22,0.07,-0.21,Rejected
2021-02-13 00:00,0.57,-0.14,-2.02,0.61,0.75,-1.18,0.59,0.47,-2.82,-0.06,-1.17,-0.42,-0.64,1.07,1.43,Approved
2021-02-13 01:00,0.75,1.19,-1.72,-1.33,2.52,0.51,0.39,0.09,0.21,-0.56,1.8,-2.18,-0.06,-3.01,-0.29,Premium
2021-02-13 02:00,-0.78,-0.92,0.52,-1.19,-1.57,-0.29,-0.19,-1.89,0.19,0.68,1.07,-0.36,-1,0.92,0.47,Premium
2021-02-13 03:00,-1.95,0.87,0.38,-0.27,-0.76,-2.13,-0.08,-3.15,0.59,1.3,1.16,0.08,-1.78,2.62,0.41,Premium
2021-02-13 04:00,0.74,0.63,-1.25,1.83,1.51,0.55,-0.26,2.28,0.48,-2.03,-0.73,-1.16,-0.46,3.14,1.1,Approved
2021-02-13 05:00,1.9,-1.59,-1.11,2.25,-0.28,-1.22,4.08,-0.71,1.96,3.95,-0.77,-1.01,-0.53,3.79,0.86,Approved
2021-02-13 06:00,3.38,-0.78,0.37,-3.83,-1.42,1.17,0.46,1.35,0.94,-2.14,-0.71,-1.33,-1.48,0.11,1.65,Premium
2021-02-13 07:00,0.17,0.75,0.18,-2.49,0.28,2.27,0.51,-2.34,-2.11,-0.12,0.1,-0.3,-0.17,1.79,-1.73,Rejected
2021-02-13 08:00,0.71,-1.65,0.03,2.02,1.05,0.14,2.44,-0.76,-0.41,1.95,0.04,-0.37,1.1,4.24,-0.21,Approved
2021-02-13 09:00,0.93,-0.17,0.29,-0.32,-0.87,-1.09,0.73,0.19,-1.24,0.51,-0.67,-1.86,-1.75,0.24,0.1,Approved
2021-02-13 10:00,1.45,0.42,0.33,0.06,0.93,0.11,1.08,0.6,1.22,-0.48,-0.22,-0.12,-0.99,2.32,0.49,Rejected
2021-02-13 11:00,-1.13,0.28,0.61,-2.4,-3.54,-1.33,-1,-2.81,-0.85,-0.22,-0.02,1.71,-0.15,4.06,1.13,Premium
2021-02-13 12:00,2.42,1.21,-0.02,-0.43,-0.35,-0.13,1.25,1.66,-0.08,-0.15,-2.22,0.19,-0.97,-0.05,0.64,Rejected
2021-02-13 13:00,0.74,-0.33,0.89,-1.61,-0.99,0.67,0.79,-1.16,-0.85,0.55,1.44,-0.63,-0.09,0.92,-2.27,Approved
2021-02-13 14:00,3.53,-0.03,0.42,-0.3,0.66,-1.39,1.94,2.7,1.75,-0.25,-0.06,2.05,0.75,-1.15,-0.32,Rejected
2021-02-13 15:00,1.25,0.01,0.81,-0.19,1.37,-1.7,0.23,1.48,-0.67,-1.11,-0.76,1.43,1.3,-0.86,0.55,Premium
2021-02-13 16:00,2.26,-0.71,0.33,2.2,0.89,0.57,0.2,4.32,0.36,-2.09,-0.19,1.97,-0.78,1.58,-0.47,Approved
2021-02-13 17:00,2.66,-1.32,-1.06,0.22,1.42,-0.41,3.07,0.47,-2.57,1.67,0.44,0.16,0.84,0.19,0.97,Rejected
2021-02-13 18:00,3.03,1.51,-0.22,-0.65,-0.72,1.29,1.07,2.57,-0.74,-0.76,-1.51,0.71,0.21,-0.39,-2.4,Rejected
2021-02-13 19:00,-2.69,-0.37,-0.34,-0.55,-1,-0.32,-0.94,-3.28,0.28,0.98,-0.68,0.7,0.15,1.39,0.54,Premium
2021-02-13 20:00,-1.25,-0.36,-1.74,-3.59,-0.88,0.58,-1.66,-2.98,-1.11,-2.1,-0.05,0.3,1.99,3.54,-0.2,Rejected
2021-02-13 21:00,1.36,2.69,-1.58,2.26,1.43,0.48,2.18,1.2,0.89,1.8,-0.54,-0.73,-1.66,-0.37,-1.34,Approved
2021-02-13 22:00,0.55,-1.37,-0.19,-0.19,1.05,0.48,1.19,-0.91,2.14,0.47,-0.33,-0.3,-0.2,1.96,-1.5,Rejected
2021-02-13 23:00,-0.73,0.86,0.02,-1.09,-0.59,-0.64,1.47,-3.85,0.2,2.25,-0.11,-1,0.36,3.3,1.92,Premium
